,loss,accuracy,binary_io_u,val_loss,val_accuracy,val_binary_io_u
0,0.25601881742477417,0.897801399230957,0.4660698473453522,0.2724648416042328,0.9006190299987793,0.43759259581565857
1,0.2110842913389206,0.9158366918563843,0.5474125742912292,0.2610263526439667,0.8927504420280457,0.5106827616691589
2,0.19698898494243622,0.9216888546943665,0.5775282382965088,0.19808940589427948,0.9209895730018616,0.5799816250801086
3,0.18707190454006195,0.9257878065109253,0.59840989112854,0.2206348329782486,0.9154661893844604,0.5648060441017151
4,0.18114754557609558,0.9282629489898682,0.6110069155693054,0.19802582263946533,0.9230606555938721,0.5718433856964111
5,0.17587578296661377,0.9304764270782471,0.6222485303878784,0.2306998074054718,0.9003244638442993,0.5665889978408813
6,0.17207665741443634,0.9319854378700256,0.6301704049110413,0.17698805034160614,0.9296292066574097,0.6102055907249451
7,0.1680634468793869,0.9336422085762024,0.6382302641868591,0.39585667848587036,0.8410751819610596,0.46563154458999634
8,0.1651535928249359,0.9348165392875671,0.6442749500274658,0.1960068643093109,0.9189143776893616,0.6006676554679871
