,loss,accuracy,mean_io_u_11,val_loss,val_accuracy,val_mean_io_u_11
0,0.36594903469085693,0.8629480600357056,0.4202606976032257,0.42186933755874634,0.8397557735443115,0.419877827167511
1,0.2787371873855591,0.8887269496917725,0.4202328622341156,0.5428028702735901,0.8397558927536011,0.419877827167511
2,0.2660413980484009,0.8930029273033142,0.4202328622341156,0.4157157838344574,0.8413912057876587,0.419877827167511
3,0.2510363757610321,0.8988497257232666,0.4202328324317932,0.3534192740917206,0.8578717112541199,0.41987788677215576
4,0.24400107562541962,0.9018118977546692,0.4202328324317932,0.2708933353424072,0.8829808235168457,0.4198778569698334
5,0.23971490561962128,0.9033324718475342,0.4202328324317932,0.24543501436710358,0.9010125994682312,0.419877827167511
6,0.23581695556640625,0.9051660299301147,0.4202328622341156,0.2558198869228363,0.8973782658576965,0.419877827167511
7,0.22903786599636078,0.9075038433074951,0.4202328324317932,0.2518288493156433,0.8929139375686646,0.4198778569698334
