,loss,accuracy,binary_io_u,val_loss,val_accuracy,val_binary_io_u
0,0.24794511497020721,0.9009148478507996,0.4780387878417969,0.23842459917068481,0.9096473455429077,0.5326550602912903
1,0.20462487637996674,0.9184244871139526,0.5606951117515564,0.35258764028549194,0.8343406319618225,0.4421456456184387
2,0.1899702548980713,0.9246301054954529,0.5923905968666077,0.2818645238876343,0.8760302066802979,0.5053836107254028
